hydrogen	hidrógeno (n.m) 
hydrographic	hidrográfico (adj) 
hydrography	hidrografía (n.f) 
hydrological	hidrológico (adj) 
hydrology	hidrología (n.f) 
hydrolytic	hidrolítico (adj) 
hydromorphic	hidromórfico (adj) 
hydrophilic	hidrofílico (adj) 
hydrophobia	hidrofobia (n.f) 
hydrophobic	hidrofóbico (adj) 
hydroplane	hidroavión (n.m) 
hydropneumatic	hidroneumático (adj) 
hydrostatic	hidrostático (adj) 
hydrostatics	hidrostática (n.f) 
hydroxide	hidróxido (n.m) 
hyena	hiena (n.f) 
hygiene	higiene (n.f) 
hygienic	higiénico (adj) 
hygrometer	higrómetro (n.m) 
hygrometry	higrometría (n.f) 
hygrophilous	higrófilo (adj) 
hygroscopic	higroscópico (adj) 
hymenopteron	himenóptero (n.m) 
hymn	himno (n.m) 
hyoid	hioides (n.m.sp) 
hyoid (n.ND) 	hioides (n.m.sp) 
hyperbola	hipérbola (n.f) 
hyperbole	hipérbole (n.f) 
hyperbolic	hiperbólico (adj) 
hyperboloid	hiperboloide (n.m) 
hyperemia	hiperemia (n.f) 
hyperfine	hiperfino (adj) 
hypermarket	hipermercado (n.m) 
hyperonym	hiperónimo (n.m) 
hyperplasia	hiperplasia (n.f) 
hyperpyrexia	hiperpirexia (n.f) 
hypersonic	hipersónico (adj) 
hyperthermia	hipertermia (n.f) 
hypha	hifa (n.f) 
hyphen	guión (n.m) 
hypnotic	hipnótico (adj) 
hypochondria	hipocondría (n.f) 
hypocoristic	hipocorístico (adj) 
hypocrisy	hipocresía (n.f) 
hypogastric	hipogástrico (adj) 
hypogeum	hipogeo (n.m) 
hyponym	hipónimo (n.m) 
hypophysis	hipófisis (n.f) 
hypophysis (n.ND) 	hipófisis (n.f.sp) 
hypoplasia	hipoplasia (n.f) 
hypostyle	hipóstilo (adj) 
hypotactic	hipotáctico (adj) 
hypotension	hipotensión (n.f) 
hypotenuse	hipotenusa (n.f) 
hypothalamus	hipotálamo (n.m) 
hypothermia	hipotermia (n.f) 
hypothesis	hipótesis (n.f) 
hypothesis (n.ND) 	hipótesis (n.f.sp) 
hypothetical	hipotético (adj) 
hypothetically	hipotéticamente (adv) 
hypothyroidism	hipotiroidismo (n.m) 
hypovolemia	hipovolemia (n.f) 
hypoxia	hipoxia (n.f) 
hypsographic	hipsográfico (adj) 
hyssop	hisopo (n.m) 
hysteria	histeria (n.f) 
hysterically	histéricamente (adv) 
Iago (np) 	Iago (np.ant) 
Iair (np) 	Iair (np.ant) 
iamb	yambo (n.m) 
Ianella (np) 	Ianella (np.ant) 
Ianina (np) 	Ianina (np.ant) 
Iannir (np) 	Iannir (np.ant) 
Ian (np) 	Ian (np.ant) 
Iara (np) 	Iara (np.ant) 
Ibáñez (np) 	Ibáñez (np.cog.mf) 
Ibar (np) 	Ibar (np.ant) 
Ibarretxe (np) 	Ibarretxe (np.cog.mf) 
Ibbie (np) 	Ibbie (np.ant) 
Iberá (np) 	Iberá (np.ant) 
iberian	ibérico (adj) 
Iberio (np) 	Iberio (np.ant) 
Iber (np) 	Iber (np.ant) 
Ibero (np) 	Ibero (np.ant) 
Ibex_35 (np) 	Ibex_35 (np.al.m) 
ibidem	ibídem (adv) 
Ibis (np) 	Ibis (np.ant) 
Ibiza (np) 	Eivissa (np.loc.f) 
Ibiza (np) 	Ibiza (np.loc.f) 
Ible (np) 	Ible (np.ant) 
IBM	IBM (n.acr.m) 
Ibrahim (np) 	Ibrahim (np.ant) 
ibuprofen	ibuprofeno (n.m) 
Icahel (np) 	Icahel (np.ant) 
Icav (np) 	Icav (np.ant) 
iceberg	iceberg (n.m) 
ice_cream	helado (n.m) 
ice_cream_parlour	heladería (n.f) 
ice	hielo (n.m) 
icelandic	islandés (adj) 
Icelandic	islandés (n) 
Icelandic	islandés (n.GD) 
Iceland (np) 	Islandia (np.loc.f) 
ichthyology	ictiología (n.f) 
iconic	icónico (adj) 
icon	icono (n.m) 
icosahedron	icosaedro (n.m) 
Iczhel (np) 	Iczhel (np.ant) 
Idaho (np) 	Idaho (np.ant) 
Idalia (np) 	Idalia (np.ant) 
Idalina (np) 	Idalina (np.ant) 
Idana (np) 	Idana (np.ant) 
Ida (np) 	Ida (np.ant) 
idea	idea (n.f) 
ideal	ideal (adj.mf) 
ideal	ideal (n.m) 
idealisation	idealización (n.f) 
idealise	idealizar (vblex) 
idealism	idealismo (n.m) 
idealistic	idealista (adj.mf) 
idealist	idealista (n.mf) 
ideally	idealmente (adv) 
ideation	ideación (n.f) 
Idefonsa (np) 	Idefonsa (np.ant) 
Ideimar (np) 	Ideimar (np.ant) 
Idelfonsa (np) 	Idelfonsa (np.ant) 
Idelfonso (np) 	Idelfonso (np.ant) 
Idelle (np) 	Idelle (np.ant) 
idempotent	idempotente (adj.mf) 
identical	idéntico (adj) 
identifiable	identificable (adj.mf) 
identification_badge	placa#_de_identidad (n.f) 
identification	identificación (n.f) 
identifier	identificador (n.m) 
identify	identificar (vblex) 
identity	identidad (n.f) 
ideological	ideológico (adj) 
ideologist	ideólogo (n) 
ideologist	ideólogo (n.GD) 
ideology	ideología (n.f) 
Idette (np) 	Idette (np.ant) 
idiographic	ideográfico (adj) 
idiolect	idiolecto (n.m) 
idiomatic	idiomático (adj) 
idiom	modismo (n.m) 
idiomorphic	idiomorfo (adj) 
idiosyncrasy	idiosincrasia (n.f) 
idiosyncratic	idiosincrático (adj) 
idiot	idiota (adj.mf) 
idiot	idiota (n.mf) 
Idoia (np) 	Idoia (np.ant) 
idol	ídolo (n.m) 
idolise	idolatrar (vblex) 
Ido (np) 	Ido (np.ant) 
Idoya (np) 	Idoya (np.ant) 
idyll	idilio (n.m) 
IEEE	IEEE (n.acr.m) 
i.e.	i.e. (adv) 
Ifigenia (np) 	Ifigenia (np.ant) 
if_necessary	si_es_necesario (adv) 
if_possible	si_es_posible (adv) 
if	si (cnjadv) 
if_that_weren't_enough	para_mayor_inri (adv) 
if_you_buy_cheaply,_you_pay_dearly	lo_barato_sale_caro (ij) 
if_you_keep_your_mouth_shut,_you_won't_put_your_foot_in_it	en_boca_cerrada_no_entran_moscas (ij) 
if_you_want_a_thing_done_well,_do_it_yourself	si_quieres_ser_bien_servido,_sírvete_a_ti_mismo (ij) 
Igal (np) 	Igal (np.ant) 
Igerne (np) 	Igerne (np.ant) 
Ignace (np) 	Ignace (np.ant) 
Ignacia (np) 	Ignacia (np.ant) 
Ignacio (np) 	Ignacio (np.ant) 
Ignasi	Ignasi (np) 
Ignatius_of_Antioch (np) 	Ignacio_de_Antioquía (np.ant) 
Ignazio (np) 	Ignazio (np.ant) 
ignite	incendiar (vblex) 
Ignolinda (np) 	Ignolinda (np.ant) 
ignominious	ignominioso (adj) 
ignominy	ignominia (n.f) 
ignorance	ignorancia (n.f) 
ignorant	ignorante (adj.mf) 
ignore	ignorar (vblex) 
Igor (np) 	Igor (np.ant) 
IHeardItOn (np) 	IHeardItOn (np.al.m) 
Ihor (np) 	Ihor (np.ant) 
Ike (np) 	Ike (np.ant) 
Íker	Íker (np) 
Ilan (np) 	Ilan (np.ant) 
Ilaria (np) 	Ilaria (np.ant) 
Ilario (np) 	Ilario (np.ant) 
Ilbert (np) 	Ilbert (np.ant) 
Ildara (np) 	Ildara (np.ant) 
Ilday (np) 	Ilday (np.ant) 
Ildefonso (np) 	Ildefonso (np.ant) 
Ildemar (np) 	Ildemar (np.ant) 
Ileana (np) 	Ileana (np.ant) 
Ilena (np) 	Ilena (np.ant) 
ileum	íleon (n.m) 
Iliana (np) 	Iliana (np.ant) 
Ilia (np) 	Ilia (np.ant) 
Ilidio (np) 	Ilidio (np.ant) 
illegal	ilegal (adj.mf) 
illegality	ilegalidad (n.f) 
illegally	ilegalmente (adv) 
illegitimacy	ilegitimidad (n.f) 
illegitimate	ilegítimo (adj) 
ill	enfermo (adj) 
illicit	ilícito (adj) 
illicitly	ilícitamente (adv) 
Illinois (np) 	Illinois (np.loc.m) 
illiteracy	analfabetismo (n.m) 
illiterate	analfabeto (adj) 
illiterate	analfabeto (n) 
illiterate	analfabeto (n.GD) 
illness	enfermedad (n.f) 
illogical	ilógico (adj) 
illumination	iluminación (n.f) 
illusion	ilusión (n.f) 
illustrate	ilustrar (vblex) 
illustration	ilustración (n.f) 
illuviation	iluviación (n.f) 
Ilsa (np) 	Ilsa (np.ant) 
Ilva (np) 	Ilva (np.ant) 
image	estampa (n.f) 
image	imagen (n.f) 
imagery	imaginería (n.f) 
imaginary	imaginario (adj) 
imagination	imaginación (n.f) 
imaginative	imaginativo (adj) 
imaginatively	imaginativamente (adv) 
imagine	imaginar (vblex) 
Imani (np) 	Imani (np.ant) 
Imanol (np) 	Imanol (np.ant) 
Imaz (np) 	Imaz (np.cog.mf) 
Imelda (np) 	Imelda (np.ant) 
imitate	imitar (vblex) 
imitation	imitación (n.f) 
Immacolata (np) 	Immacolata (np.ant) 
immanence	inmanencia (n.f) 
Immanuel (np) 	Immanuel (np.ant) 
immaterial	inmaterial (adj.mf) 
immature	inmaduro (adj) 
immaturity	inmadurez (n.f) 
immediate	inmediato (adj) 
immediately	de_inmediato (adv) 
immediately	enseguida (adv) 
immediately	inmediatamente (adv) 
immediateness	inmediatez (n.f) 
immense	inmenso (adj) 
immersion	inmersión (n.f) 
immigrant	inmigrante (adj.mf) 
immigrant	inmigrante (n.mf) 
immigrate	inmigrar (vblex) 
immigration	inmigración (n.f) 
imminent	inminente (adj.mf) 
immobilisation	inmovilización (n.f) 
immobility	inmovilidad (n.f) 
immoderate	desmedido (adj) 
immoderate	desmesurado (adj) 
immoral	inmoral (adj.mf) 
immorality	inmoralidad (n.f) 
immortal	inmortal (adj.mf) 
immortality	inmortalidad (n.f) 
immovable	inamovible (adj.mf) 
immune	inmune (adj.mf) 
immune	inmunitario (adj) 
immunisation	inmunización (n.f) 
immunity	inmunidad (n.f) 
immunodeficiency	immunodeficiencia (n.f) 
immunoglobulin	inmunoglobulina (n.f) 
immunological	inmunológico (adj) 
immunology	inmunología (n.f) 
immunosuppression	inmunosupresión (n.f) 
immunotherapy	inmunoterapia (n.f) 
immutable	inmutable (adj.mf) 
Imogen (np) 	Imogen (np.ant) 
impact	impacto (n.m) 
impairment	empeoramiento (n.m) 
impaler	empalador (n) 
impaler	empalador (n.GD) 
impartial	imparcial (adj.mf) 
impartiality	imparcialidad (n.f) 
impassable	impracticable (adj.mf) 
impasse	impasse (n.m) 
impassioned	apasionado (adj) 
impatience	impaciencia (n.f) 
impatient	impaciente (adj.mf) 
impatiently	con_impaciencia (adv) 
impedance	impedancia (n.f) 
impenetrable	impenetrable (adj.mf) 
imperative	imperativo (adj) 
imperceptible	imperceptible (adj.mf) 
imperceptibly	imperceptiblemente (adv) 
imperfect	imperfecto (adj) 
imperfection	imperfección (n.f) 
imperial	imperial (adj.mf) 
imperialism	imperialismo (n.m) 
imperialist	imperialista (adj.mf) 
Imperio (np) 	Imperio (np.ant) 
impermeable	impermeable (adj.mf) 
impersonal	impersonal (adj.mf) 
impertinence	impertinencia (n.f) 
impetuous	impetuoso (adj) 
impetus	ímpetu (n.m) 
implantation	anidación (n.f) 
implantation	implantación (n.f) 
implant	implantar (vblex) 
implant	implante (n.m) 
implementation	implementación (n.f) 
implement	implementar (vblex) 
implication	implicación (n.f) 
implicit	implícito (adj) 
implosion	implosión (n.f) 
imply	implicar (vblex) 
impolite	grosero (adj) 
importance	importancia (n.f) 
importance	relevancia (n.f) 
important	importante (adj.mf) 
import	importación (n.f) 
import	importar (vblex) 
importing	importador (adj) 
importunity	importunidad (n.f) 
impose	imponer (vblex) 
impossibility	imposibilidad (n.f) 
impossible	imposible (adj.mf) 
impossibly	imposiblemente (adv) 
impost	imposta (n.f) 
impotence	impotencia (n.f) 
impotent	impotente (adj.mf) 
impound	embargar (vblex) 
impoverish	empobrecer (vblex) 
impoverishment	empobrecimiento (n.m) 
imprecation	imprecación (n.f) 
imprecise	impreciso (adj) 
imprecision	imprecisión (n.f) 
impregnate	impregnar (vblex) 
imprescriptible	imprescriptible (adj.mf) 
impress	impresionar (vblex) 
impressionable	impresionable (adj.mf) 
impression	impresión (n.f) 
impressionism	impresionismo (n.m) 
impressionist	impresionista (adj.mf) 
impressionist	impresionista (n.mf) 
impressive	impresionante (adj.mf) 
impressively	admirablemente (adv) 
imprisoned	recluso (adj) 
imprison	encarcelar (vblex) 
imprisonment	encarcelamiento (n.m) 
improper	impropio (adj) 
improperly	impropiamente (adv) 
impropriety	incorrección (n.f) 
improve	mejorar (vblex) 
improvement	mejora (n.f) 
improvisation	improvisación (n.f) 
improvise	improvisar (vblex) 
imprudent	imprudente (adj.mf) 
impugnable	impugnable (adj.mf) 
impugnation	impugnación (n.f) 
impugn	impugnar (vblex) 
impulse	impulso (n.m) 
impulsive	impulsivo (adj) 
impunity	impunidad (n.f) 
impure	impuro (adj) 
impurity	impureza (n.f) 
imputable	imputable (adj.mf) 
impute	imputar (vblex) 
I'm_sorry	lo_siento (adv) 
in_a_big_way	a_gran_escala (adv) 
inability	incapacidad (n.f) 
in_a_blink_of_the_eye	en_menos_que_canta_un_gallo (adv) 
in_a_blink_of_the_eye	en_un_abrir_y_cerrar_de_ojos (adv) 
inaccessibility	inaccesibilidad (n.f) 
inaccessible	inaccesible (adj.mf) 
in_accordance_with	acorde_con (pr) 
in_accordance_with	de_acuerdo_con (pr) 
in_accordance_with	en_consonancia_con (pr) 
inaccurate	inexacto (adj) 
in_a_crazy_way	a_lo_loco (adv) 
inaction	inacción (n.f) 
in_addition	además (adv) 
in_addition_to	además_de (pr) 
inadequate	inadecuado (adj) 
inadmissible	inadmisible (adj.mf) 
in_advance	anticipadamente (adv) 
in_advance	de_antemano (adv) 
in_advance	por_adelantado (adv) 
in_a_flash	en_un_instante (adv) 
in_agreement	de_acuerdo (adv) 
in_a_jiffy	en_un_periquete (adv) 
Iñaki (np) 	Iñaki (np.ant) 
inalienable	inalienable (adj.mf) 
in_a_little_while	enseguida (adv) 
in_all_conscience	sinceramente (adv) 
in_all_fairness	con_toda_justicia (adv) 
in_all_honesty	con_toda_honestidad (adv) 
in_a_low_voice	a_media_voz (adv) 
in_alphabetical_order	por_orden_alfabético (adv) 
in_a_minute	en_un_minuto (adv) 
in_an_easterly_direction	en_dirección_este (adv) 
in_a_northeasterly_direction	en_dirección_noreste (adv) 
in_a_northerly_direction	en_dirección_norte (adv) 
in_a_northwesterly_direction	en_dirección_noroeste (adv) 
Ina (np) 	Ina (np.ant) 
in_any_case	de_todas_formas (adv) 
inapplicable	inaplicable (adj.mf) 
in_apposition	en_aposición (adv) 
inappropriate	inapropiado (adj) 
Inara (np) 	Inara (np.ant) 
inarticulate	inarticulado (adj) 
in_a_second	en_un_segundo (adv) 
in_a_single_place	en_un_solo_lugar (adv) 
in_a_small_way	a_pequeña_escala (adv) 
in_a_southeasterly_direction	en_dirección_sureste (adv) 
in_a_southerly_direction	en_dirección_sur (adv) 
in_a_southwesterly_direction	en_dirección_suroeste (adv) 
in_a_straight_line	en_línea_recta (adv) 
in_a_sudden_way	repentinamente (adv) 
in_a_torrent	a_borbotones (adv) 
in_a_trice	en_un_abrir_y_cerrar_de_ojos (adv) 
in_a_trice	en_un_pis_pas (adv) 
in_a_trice	en_un_santiamén (adv) 
in_a_trice	en_un_soplo (adv) 
in_a_trice	en_un_tris_tras (adv) 
inaudible	inaudible (adj.mf) 
inaugurate	inaugurar (vblex) 
inauguration	inauguración (n.f) 
in_a_westerly_direction	en_dirección_oeste (adv) 
in_bad_faith	de_mala_fe (adv) 
in_black_and_white	en_blanco_y_negro (adv) 
in_blocks	en_bloques (adv) 
in_bloom	en_flor (adv) 
in_bold	en_negrita (adv) 
in_bold_strokes	a_grandes_rasgos (adv) 
in_brief	brevemente (adv) 
in_brief	en_resumidas_cuentas (adv) 
in_broad_day_light	en_pleno_día (adv) 
in_bulk	al_por_mayor (adv) 
in_bytes	en_bytes (adv) 
incalculable	incalculable (adj.mf) 
incandescence	incandescencia (n.f) 
Inca (np) 	Inca (np.ant) 
incapable	incapaz (adj.mf) 
incapacitate	incapacitar (vblex) 
in_case_of_doubt	en_caso_de_duda (adv) 
in_case_of_emergency	en_caso_de_emergencia (adv) 
in_case	por_si (cnjadv) 
incendiary	incendiario (adj) 
incense	incienso (n.m) 
incentive	incentivo (n.m) 
incessant	incesante (adj.mf) 
incestuous	incestuoso (adj) 
inchoation	incoación (n.f) 
inch	pulgada (n.f) 
incidence	incidencia (n.f) 
incidental	incidental (adj.mf) 
incidentally	adicionalmente (adv) 
incident	incidente (n.m) 
inc.	inc. (n.m) 
incinerate	incinerar (vblex) 
incineration	incineración (n.f) 
incision	incisión (n.f) 
incisive	incisivo (adj) 
incite	incitar (vblex) 
inclement	inclemente (adj.mf) 
inclination	inclinación (n.f) 
inclination	oblicuidad (n.f) 
incline	inclinar (vblex) 
included	incluido (adj) 
included	inclusivamente (adv) 
included	inclusive (adv) 
include	incluir (vblex) 
inclusion	inclusión (n.f) 
incoherent	incoherente (adj.mf) 
incoherently	incoherentemente (adv) 
in_cold_blood	a_sangre_fría (adv) 
in_colour	en_color (adv) 
income	ingreso (n.m.pl) 
income	renta (n.f) 
income_tax	impuesto#_sobre_la_renta (n.m) 
income_tax	IRPF (n.acr.m) 
in_command	a_la_cabeza (adv) 
in_command	al_frente (adv) 
incommensurable	inconmensurable (adj.mf) 
in_common	en_común (adv) 
incommunicable	incomunicable (adj.mf) 
incommutable	inconmutable (adj.mf) 
incomparable	incomparable (adj.mf) 
in_comparison	en_comparación (adv) 
incompatibility	incompatibilidad (n.f) 
incompatible	incompatible (adj.mf) 
incompetence	incompetencia (n.f) 
incompetent	incompetente (adj.mf) 
incomplete	incompleto (adj) 
incompletely	incompletamente (adv) 
incompleteness	incompletud (n.f) 
in_compliance_with	en_conformidad_con (pr) 
incomprehensible	incomprensible (adj.mf) 
inconceivable	inconcebible (adj.mf) 
in_concert	en_concierto (adv) 
in_conclusion	en_conclusión (adv) 
incongruence	incongruencia (n.f) 
incongruous	incongruente (adj.mf) 
in_conjunction	conjuntamente (adv) 
inconsequential	intrascendente (adj.mf) 
inconsiderate	desconsiderado (adj) 
incontinence	incontinencia (n.f) 
in_contrast	en_contraste (adv) 
incontrovertible	incontrovertible (adj.mf) 
inconvenience	inconveniencia (n.f) 
inconvenient	inconveniente (adj.mf) 
inconvertible	inconvertible (adj.mf) 
incorporate	incorporar (vblex) 
incorporation	incorporación (n.f) 
incorrectly	incorrectamente (adv) 
incorruptibility	incorruptibilidad (n.f) 
increase	aumentar (vblex) 
increase	aumento (n.m) 
increase	incremento (n.m) 
increasing	creciente (adj.mf) 
increasingly	cada_vez_más (adv) 
incredible	increíble (adj.mf) 
incredibly	increíblemente (adv) 
incredulity	incredulidad (n.f) 
incremental	incremental (adj.mf) 
incriminate	incriminar (vblex) 
incubation	incubación (n.f) 
incubator	incubadora (n.f) 
inculpable	inculpable (adj.mf) 
inculpation	inculpación (n.f) 
incumbent	incumbente (adj.mf) 
incurable	incurable (adj.mf) 
incur	incurrir (vblex) 
incursion	incursión (n.f) 
Indalecio (np) 	Indalecio (np.ant) 
Indamira (np) 	Indamira (np.ant) 
in_danger	en_peligro (adv) 
Inda (np) 	Inda (np.ant) 
indebtedness	endeudamiento (n.m) 
indecent	indecente (adj.mf) 
indeclinable	indeclinable (adj.mf) 
indeed	de_hecho (adv) 
indefensible	indefendible (adj.mf) 
indefinite	indefinido (adj) 
indefinitely	indefinidamente (adv) 
Indemira (np) 	Indemira (np.ant) 
indemnify	indemnizar (vblex) 
indentation	sangría (n.f) 
in	dentro (adv) 
independence	independencia (n.f) 
independent	independiente (adj.mf) 
independentism	independentismo (n.m) 
independently	independientemente (adv) 
in_depth	a_fondo (adv) 
indescribably	indescriptiblemente (adv) 
in_detail	en_detalle (adv) 
indeterminable	indeterminable (adj.mf) 
indeterminate	indeterminado (adj) 
index_finger	dedo_índice (n.m) 
index	índice (n.m) 
indexing	indexación (n.f) 
Indiana (np) 	Indiana (np.ant) 
Indiana (np) 	Indiana (np.loc.f) 
indian	indio (adj) 
Indian	indio (n) 
Indian	indio (n.GD) 
Indian_Ocean (np) 	océano_Índico (np.loc.m) 
India (np) 	India (np.ant) 
indicate	indicar (vblex) 
indication	indicación (n.f) 
indication	indicio (n.m) 
indicator	indicador (n.m) 
indictment	acusación (n.f) 
Indies (np) 	Indias (np.loc.f) 
indifference	indiferencia (n.f) 
indifferent	indiferente (adj.mf) 
indifferently	con_indiferencia (adv) 
indigestible	indigerible (adj.mf) 
indigestion	indigestión (n.f) 
indignation	indignación (n.f) 
indignity	indignidad (n.f) 
Indira (np) 	Indira (np.ant) 
indirect	indirecto (adj) 
indirectly	indirectamente (adv) 
in_dire_straits	en_una_situación_desesperada (adv) 
indiscernible	indiscernible (adj.mf) 
indiscipline	indisciplina (n.f) 
indiscretion	indiscreción (n.f) 
indiscriminately	indiscriminadamente (adv) 
indispensable	imprescindible (adj.mf) 
indispensable	indispensable (adj.mf) 
indisposition	indisposición (n.f) 
indisputable	indiscutible (adj.mf) 
indisputably	indiscutiblemente (adv) 
indistinctly	indistintamente (adv) 
individual	individual (adj.mf) 
individual	individuo (n) 
individual	individuo (n.GD) 
individualisation	individualización (n.f) 
individualism	individualismo (n.m) 
individuality	individualidad (n.f) 
individually	individualmente (adv) 
indivisibility	indivisibilidad (n.f) 
indivisible	indivisible (adj.mf) 
indoctrination	adoctrinamiento (n.m) 
indonesian	indonesio (adj) 
Indonesia (np) 	Indonesia (np.loc.f) 
indoor	interior (adj.mf) 
indorsement	endoso (n.m) 
indubitably	indudablemente (adv) 
induce	inducir (vblex) 
inductance	inductancia (n.f) 
induction	inducción (n.f) 
indulgence	indulgencia (n.f) 
indulgent	indulgente (adj.mf) 
in_duplicate	por_duplicado (adv) 
Indurain (np) 	Indurain (np.cog.mf) 
industrial	industrial (adj.mf) 
industrialisation	industrialización (n.f) 
industrialise	industrializar (vblex) 
industrious	trabajador (adj) 
industry	industria (n.f) 
in_earnest	seriamente (adv) 
in_effect	en_efecto (adv) 
ineffective	ineficaz (adj.mf) 
ineligible	inelegible (adj.mf) 
in	en (pr) 
inept	inepto (adj) 
ineptitude	ineptitud (n.f) 
inequality	desigualdad (n.f) 
inequity	injusticia (n.f) 
inertia	inercia (n.f) 
inertial	inercial (adj.mf) 
inert	inerte (adj.mf) 
Ines (np) 	Ines (np.ant) 
Iñes (np) 	Iñes (np.ant) 
Inés (np) 	Inés (np.ant) 
Inès (np) 	Inès (np.ant) 
in_essence	en_esencia (adv) 
in_every_aspect	en_todos_los_aspectos (adv) 
in_every_respect	en_todos_los_respetos (adv) 
in_evidence	en_evidencia (adv) 
inevitability	inevitabilidad (n.f) 
inevitable	inevitable (adj.mf) 
inevitably	inevitablemente (adv) 
inexorable	inexorable (adj.mf) 
inexorably	inexorablemente (adv) 
inexpensive	económico (adj) 
inexperienced	novato (adj) 
inexplicably	inexplicablemente (adv) 
in_extremis	in_extremis (adv) 
Inez (np) 	Inez (np.ant) 
Inéz (np) 	Inéz (np.ant) 
in_fact	de_hecho (adv) 
in_fairness	sinceramente (adv) 
infamy	infamia (n.f) 
infancy	infancia (n.f) 
infanticide	infanticidio (n.m) 
infant_mortality_rate	tasa#_de_mortalidad_infantil (n.f) 
infant	niño (n.GD) 
infantry	infantería (n.f) 
infarct	infarto (n.m) 
in_favour	a_favor (adv) 
infect	contagiar (vblex) 
infect	infectar (vblex) 
infection	infección (n.f) 
infectious	contagioso (adj) 
infecundity	infecundidad (n.f) 
inference	inferencia (n.f) 
infer	inferir (vblex) 
inferior	inferior (adj.mf) 
inferiority	inferioridad (n.f) 
infertility	infertilidad (n.f) 
infest	infestar (vblex) 
in_few_words	en_pocas_palabras (adv) 
infibulation	infibulación (n.f) 
infidelity	infidelidad (n.f) 
infiltrate	infiltrar (vblex) 
infiltration	infiltración (n.f) 
infinite	infinito (adj) 
infinite	infinito (n.m) 
infinitely	infinitamente (adv) 
infinitesimal	infinitesimal (adj.mf) 
infinitive	infinitivo (n.m) 
infinity	infinidad (n.f) 
infirmary	enfermería (n.f) 
in_flames	en_llamas (adv) 
inflammable	inflamable (adj.mf) 
inflammation	inflamación (n.f) 
inflatable	hinchable (adj.mf) 
inflate	hinchar (vblex) 
inflationary	inflacionista (adj.mf) 
inflation	inflación (n.f) 
inflectional	inflexional (adj.mf) 
inflection	inflexión (n.f) 
inflict	causar (vblex) 
inflorescence	inflorescencia (n.f) 
influence	influencia (n.f) 
influence	influir (vblex) 
influential	influyente (adj.mf) 
influenza	influenza (n.f) 
influenza_virus	virus#_de_influenza (n.m) 
influx	afluencia (n.f) 
in_for_a_penny	de_perdidos_al_río (adv) 
in_force	en_vigor (adv) 
informal	informal (adj.mf) 
informally	informalmente (adv) 
informational	informativo (adj) 
information	información (n.f) 
informative	informativo (adj) 
inform	informar (vblex) 
infraorbital	infraorbital (adj.mf) 
infrared	infrarrojo (adj) 
infrastructure	infraestructura (n.f) 
infrequent	infrecuente (adj.mf) 
infringement	contravención (n.f) 
in_front	delante (adv) 
in_front	enfrente (adv) 
in_front_of	ante (pr) 
in_front_of	delante_de (pr) 
in_front_of	en_frente_de (pr) 
infructescence	infrutescencia (n.f) 
